"","Survey_ID","State","Year","Duration","Waterbody_Unique_Name","WB_ID","Effort_Hours"
"8296","MI_2057_1993_A","Michigan","1993","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","106438"
"8297","MI_2057_1994_A","Michigan","1994","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","88984"
"8298","MI_2057_1995_A","Michigan","1995","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","106696"
"8299","MI_2057_1996_A","Michigan","1996","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","80372"
"8300","MI_2057_1997_A","Michigan","1997","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","86778"
"8301","MI_2057_1998_A","Michigan","1998","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","69675"
"8302","MI_2057_1999_A","Michigan","1999","244","Lake Huron -Port Sanilac (MI_San)","MI_2057","75326"
"8303","MI_2057_2000_A","Michigan","2000","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","62045"
"8304","MI_2057_2001_A","Michigan","2001","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","86824"
"8305","MI_2057_2002_A","Michigan","2002","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","76078"
"8306","MI_2057_2003_A","Michigan","2003","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","69180"
"8307","MI_2057_2004_A","Michigan","2004","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","72052"
"8308","MI_2057_2005_A","Michigan","2005","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","40402"
"8309","MI_2057_2006_A","Michigan","2006","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","46940"
"8310","MI_2057_2007_A","Michigan","2007","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","51058"
"8311","MI_2057_2008_A","Michigan","2008","244","Lake Huron -Port Sanilac (MI_San)","MI_2057","23914"
"8312","MI_2057_2009_A","Michigan","2009","273","Lake Huron -Port Sanilac (MI_San)","MI_2057","32248"
"8313","MI_2057_2010_A","Michigan","2010","303","Lake Huron -Port Sanilac (MI_San)","MI_2057","23357"
"8314","MI_2057_2011_A","Michigan","2011","334","Lake Huron -Port Sanilac (MI_San)","MI_2057","31048"
"8315","MI_2057_2012_A","Michigan","2012","274","Lake Huron -Port Sanilac (MI_San)","MI_2057","31292"
"8316","MI_2057_2013_A","Michigan","2013","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","26545"
"8317","MI_2057_2014_A","Michigan","2014","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","28583"
"8318","MI_2057_2015_A","Michigan","2015","213","Lake Huron -Port Sanilac (MI_San)","MI_2057","23461"
"8319","MI_2057_2016_A","Michigan","2016","244","Lake Huron -Port Sanilac (MI_San)","MI_2057","27899"
"8320","MI_2057_2017_A","Michigan","2017","244","Lake Huron -Port Sanilac (MI_San)","MI_2057","23728"
"8321","MI_2057_2018_A","Michigan","2018","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","31954"
"8322","MI_2057_2019_A","Michigan","2019","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","26120"
"8323","MI_2057_2020_A","Michigan","2020","153","Lake Huron -Port Sanilac (MI_San)","MI_2057","16707"
"8324","MI_2057_2021_A","Michigan","2021","214","Lake Huron -Port Sanilac (MI_San)","MI_2057","20640"
"8325","MI_2080_1998_A","Michigan","1998","184","Lake Huron -Presque Isle (MI_Pre)","MI_2080","46901"
"8326","MI_2080_1999_A","Michigan","1999","153","Lake Huron -Presque Isle (MI_Pre)","MI_2080","39931"
"8327","MI_2080_2000_A","Michigan","2000","153","Lake Huron -Presque Isle (MI_Pre)","MI_2080","39431"
"8328","MI_2080_2001_A","Michigan","2001","153","Lake Huron -Presque Isle (MI_Pre)","MI_2080","37910"
"8329","MI_2080_2002_A","Michigan","2002","153","Lake Huron -Presque Isle (MI_Pre)","MI_2080","52800"
"8330","MI_2080_2003_A","Michigan","2003","153","Lake Huron -Presque Isle (MI_Pre)","MI_2080","40041"
"8331","MI_2080_2004_A","Michigan","2004","153","Lake Huron -Presque Isle (MI_Pre)","MI_2080","31391"
"8332","MI_2080_2005_A","Michigan","2005","153","Lake Huron -Presque Isle (MI_Pre)","MI_2080","15533"
"8333","MI_2080_2006_A","Michigan","2006","153","Lake Huron -Presque Isle (MI_Pre)","MI_2080","19429"
"8334","MI_2080_2007_A","Michigan","2007","153","Lake Huron -Presque Isle (MI_Pre)","MI_2080","20048"
"8335","MI_2080_2008_A","Michigan","2008","184","Lake Huron -Presque Isle (MI_Pre)","MI_2080","13012"
"8336","MI_2080_2009_A","Michigan","2009","184","Lake Huron -Presque Isle (MI_Pre)","MI_2080","11776"
"8337","MI_2080_2010_A","Michigan","2010","184","Lake Huron -Presque Isle (MI_Pre)","MI_2080","7729"
"8338","MI_2080_2011_A","Michigan","2011","184","Lake Huron -Presque Isle (MI_Pre)","MI_2080","10173"
"8339","MI_2080_2012_A","Michigan","2012","184","Lake Huron -Presque Isle (MI_Pre)","MI_2080","12885"
"8340","MI_2080_2013_A","Michigan","2013","184","Lake Huron -Presque Isle (MI_Pre)","MI_2080","9713"
"8341","MI_2080_2016_A","Michigan","2016","214","Lake Huron -Presque Isle (MI_Pre)","MI_2080","18486"
"8342","MI_2080_2019_A","Michigan","2019","214","Lake Huron -Presque Isle (MI_Pre)","MI_2080","13617"
"8343","MI_2080_2020_A","Michigan","2020","122","Lake Huron -Presque Isle (MI_Pre)","MI_2080","18903"
"8344","MI_2044_1991_A","Michigan","1991","92","Lake Huron -Rockport (MI_Alp)","MI_2044","64446"
"8345","MI_2044_1992_A","Michigan","1992","122","Lake Huron -Rockport (MI_Alp)","MI_2044","70317"
"8346","MI_2044_1993_A","Michigan","1993","153","Lake Huron -Rockport (MI_Alp)","MI_2044","45148"
"8347","MI_2044_1994_A","Michigan","1994","153","Lake Huron -Rockport (MI_Alp)","MI_2044","50332"
"8348","MI_2044_1995_A","Michigan","1995","122","Lake Huron -Rockport (MI_Alp)","MI_2044","70989"
"8349","MI_2044_1996_A","Michigan","1996","122","Lake Huron -Rockport (MI_Alp)","MI_2044","71545"
"8350","MI_2044_1997_A","Michigan","1997","153","Lake Huron -Rockport (MI_Alp)","MI_2044","92672"
"8351","MI_2044_1998_A","Michigan","1998","214","Lake Huron -Rockport (MI_Alp)","MI_2044","78105"
"8352","MI_2044_1999_A","Michigan","1999","214","Lake Huron -Rockport (MI_Alp)","MI_2044","70996"
"8353","MI_2044_2000_A","Michigan","2000","214","Lake Huron -Rockport (MI_Alp)","MI_2044","61678"
"8354","MI_2044_2001_A","Michigan","2001","214","Lake Huron -Rockport (MI_Alp)","MI_2044","53422"
"8355","MI_2044_2002_A","Michigan","2002","214","Lake Huron -Rockport (MI_Alp)","MI_2044","61289"
"8356","MI_2044_2003_A","Michigan","2003","214","Lake Huron -Rockport (MI_Alp)","MI_2044","67311"
"8357","MI_2044_2004_A","Michigan","2004","214","Lake Huron -Rockport (MI_Alp)","MI_2044","39778"
"8358","MI_2044_2005_A","Michigan","2005","214","Lake Huron -Rockport (MI_Alp)","MI_2044","22709"
"8359","MI_2044_2006_A","Michigan","2006","184","Lake Huron -Rockport (MI_Alp)","MI_2044","17713"
"8360","MI_2044_2007_A","Michigan","2007","183","Lake Huron -Rockport (MI_Alp)","MI_2044","14947"
"8361","MI_2044_2008_A","Michigan","2008","183","Lake Huron -Rockport (MI_Alp)","MI_2044","9873"
"8362","MI_2044_2009_A","Michigan","2009","214","Lake Huron -Rockport (MI_Alp)","MI_2044","11943"
"8363","MI_2044_2010_A","Michigan","2010","214","Lake Huron -Rockport (MI_Alp)","MI_2044","9505"
"8364","MI_2044_2011_A","Michigan","2011","183","Lake Huron -Rockport (MI_Alp)","MI_2044","10668"
"8365","MI_2044_2012_A","Michigan","2012","214","Lake Huron -Rockport (MI_Alp)","MI_2044","16512"
"8366","MI_2044_2013_A","Michigan","2013","153","Lake Huron -Rockport (MI_Alp)","MI_2044","11028"
"8367","MI_2044_2017_A","Michigan","2017","214","Lake Huron -Rockport (MI_Alp)","MI_2044","12220"
"8368","MI_2044_2021_A","Michigan","2021","183","Lake Huron -Rockport (MI_Alp)","MI_2044","12679"
"8369","MI_2002_1989_A","Michigan","1989","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","125283"
"8370","MI_2002_1990_A","Michigan","1990","122","Lake Huron -Rogers City (MI_Pre)","MI_2002","115069"
"8371","MI_2002_1991_A","Michigan","1991","122","Lake Huron -Rogers City (MI_Pre)","MI_2002","105059"
"8372","MI_2002_1992_A","Michigan","1992","122","Lake Huron -Rogers City (MI_Pre)","MI_2002","68104"
"8373","MI_2002_1993_A","Michigan","1993","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","67548"
"8374","MI_2002_1994_A","Michigan","1994","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","92941"
"8375","MI_2002_1995_A","Michigan","1995","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","106296"
"8376","MI_2002_1996_A","Michigan","1996","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","112776"
"8377","MI_2002_1997_A","Michigan","1997","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","117687"
"8378","MI_2002_1998_A","Michigan","1998","184","Lake Huron -Rogers City (MI_Pre)","MI_2002","125432"
"8379","MI_2002_1999_A","Michigan","1999","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","100503"
"8380","MI_2002_2000_A","Michigan","2000","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","135062"
"8381","MI_2002_2001_A","Michigan","2001","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","91223"
"8382","MI_2002_2002_A","Michigan","2002","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","87371"
"8383","MI_2002_2003_A","Michigan","2003","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","75269"
"8384","MI_2002_2004_A","Michigan","2004","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","61003"
"8385","MI_2002_2005_A","Michigan","2005","183","Lake Huron -Rogers City (MI_Pre)","MI_2002","35035"
"8386","MI_2002_2006_A","Michigan","2006","183","Lake Huron -Rogers City (MI_Pre)","MI_2002","33290"
"8387","MI_2002_2007_A","Michigan","2007","183","Lake Huron -Rogers City (MI_Pre)","MI_2002","18213"
"8388","MI_2002_2008_A","Michigan","2008","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","19180"
"8389","MI_2002_2009_A","Michigan","2009","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","22790"
"8390","MI_2002_2010_A","Michigan","2010","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","29391"
"8391","MI_2002_2011_A","Michigan","2011","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","23062"
"8392","MI_2002_2012_A","Michigan","2012","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","32562"
"8393","MI_2002_2013_A","Michigan","2013","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","26533"
"8394","MI_2002_2014_A","Michigan","2014","184","Lake Huron -Rogers City (MI_Pre)","MI_2002","32521"
"8395","MI_2002_2015_A","Michigan","2015","184","Lake Huron -Rogers City (MI_Pre)","MI_2002","26208"
"8396","MI_2002_2016_A","Michigan","2016","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","29168"
"8397","MI_2002_2017_A","Michigan","2017","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","30586"
"8398","MI_2002_2018_A","Michigan","2018","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","44296"
"8399","MI_2002_2019_A","Michigan","2019","214","Lake Huron -Rogers City (MI_Pre)","MI_2002","27864"
"8400","MI_2002_2020_A","Michigan","2020","153","Lake Huron -Rogers City (MI_Pre)","MI_2002","29219"
"8401","MI_2002_2021_A","Michigan","2021","183","Lake Huron -Rogers City (MI_Pre)","MI_2002","35853"
"8402","MI_2006_1989_A","Michigan","1989","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","144665"
"8403","MI_2006_1991_A","Michigan","1991","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","188778"
"8404","MI_2006_1992_A","Michigan","1992","305","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","214444"
"8405","MI_2006_1993_A","Michigan","1993","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","232086"
"8406","MI_2006_1994_A","Michigan","1994","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","364848"
"8407","MI_2006_1995_A","Michigan","1995","273","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","292813"
"8408","MI_2006_1996_A","Michigan","1996","305","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","235336"
"8409","MI_2006_1997_A","Michigan","1997","183","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","150664"
"8410","MI_2006_1998_A","Michigan","1998","273","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","149319"
"8411","MI_2006_1999_A","Michigan","1999","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","145503"
"8412","MI_2006_2000_A","Michigan","2000","305","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","104934"
"8413","MI_2006_2001_A","Michigan","2001","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","82779"
"8414","MI_2006_2002_A","Michigan","2002","273","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","113835"
"8415","MI_2006_2003_A","Michigan","2003","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","105875"
"8416","MI_2006_2004_A","Michigan","2004","274","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","61788"
"8417","MI_2006_2005_A","Michigan","2005","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","129436"
"8418","MI_2006_2006_A","Michigan","2006","273","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","55556"
"8419","MI_2006_2007_A","Michigan","2007","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","68543"
"8420","MI_2006_2008_A","Michigan","2008","274","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","60011"
"8421","MI_2006_2009_A","Michigan","2009","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","135671"
"8422","MI_2006_2010_A","Michigan","2010","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","116811"
"8423","MI_2006_2011_A","Michigan","2011","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","77592"
"8424","MI_2006_2012_A","Michigan","2012","305","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","69393"
"8425","MI_2006_2013_A","Michigan","2013","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","53258"
"8426","MI_2006_2014_A","Michigan","2014","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","67586"
"8427","MI_2006_2015_A","Michigan","2015","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","60831"
"8428","MI_2006_2016_A","Michigan","2016","305","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","88373"
"8429","MI_2006_2017_A","Michigan","2017","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","86406"
"8430","MI_2006_2018_A","Michigan","2018","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","76695"
"8431","MI_2006_2019_A","Michigan","2019","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","66642"
"8432","MI_2006_2020_A","Michigan","2020","275","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","67907"
"8433","MI_2006_2021_A","Michigan","2021","304","Lake Huron -Saginaw Bay (Area Around Bay Shore Marina) (MI_Tus)","MI_2006","105811"
"8434","MI_2009_1989_A","Michigan","1989","214","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","67795"
"8435","MI_2009_1991_A","Michigan","1991","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","159337"
"8436","MI_2009_1992_A","Michigan","1992","305","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","133340"
"8437","MI_2009_1993_A","Michigan","1993","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","141576"
"8438","MI_2009_1994_A","Michigan","1994","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","187754"
"8439","MI_2009_1995_A","Michigan","1995","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","141254"
"8440","MI_2009_1996_A","Michigan","1996","305","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","124974"
"8441","MI_2009_1997_A","Michigan","1997","214","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","126754"
"8442","MI_2009_1998_A","Michigan","1998","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","174430"
"8443","MI_2009_1999_A","Michigan","1999","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","107682"
"8444","MI_2009_2000_A","Michigan","2000","305","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","147831"
"8445","MI_2009_2001_A","Michigan","2001","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","109150"
"8446","MI_2009_2002_A","Michigan","2002","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","106548"
"8447","MI_2009_2003_A","Michigan","2003","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","102154"
"8448","MI_2009_2004_A","Michigan","2004","305","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","77447"
"8449","MI_2009_2005_A","Michigan","2005","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","104984"
"8450","MI_2009_2006_A","Michigan","2006","273","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","80635"
"8451","MI_2009_2007_A","Michigan","2007","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","126035"
"8452","MI_2009_2008_A","Michigan","2008","305","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","111986"
"8453","MI_2009_2009_A","Michigan","2009","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","149722"
"8454","MI_2009_2010_A","Michigan","2010","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","139357"
"8455","MI_2009_2011_A","Michigan","2011","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","97011"
"8456","MI_2009_2012_A","Michigan","2012","305","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","78736"
"8457","MI_2009_2013_A","Michigan","2013","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","79637"
"8458","MI_2009_2014_A","Michigan","2014","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","89892"
"8459","MI_2009_2015_A","Michigan","2015","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","79940"
"8460","MI_2009_2016_A","Michigan","2016","305","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","92864"
"8461","MI_2009_2017_A","Michigan","2017","273","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","99139"
"8462","MI_2009_2018_A","Michigan","2018","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","124909"
"8463","MI_2009_2019_A","Michigan","2019","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","125469"
"8464","MI_2009_2020_A","Michigan","2020","275","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","63328"
"8465","MI_2009_2021_A","Michigan","2021","304","Lake Huron -Saginaw Bay (Area From Quanicassee To Wiscoggin Drain) (MI_Tus)","MI_2009","123529"
"8466","MI_2007_1989_A","Michigan","1989","214","Lake Huron -Saginaw Bay (Area From Sand Point To Port Austin) (MI_Hur)","MI_2007","215075"
"8467","MI_2007_1991_A","Michigan","1991","184","Lake Huron -Saginaw Bay (Area From Sand Point To Port Austin) (MI_Hur)","MI_2007","189950"
"8468","MI_2007_1992_A","Michigan","1992","305","Lake Huron -Saginaw Bay (Area From Sand Point To Port Austin) (MI_Hur)","MI_2007","253422"
